transaction_id,date,type,category,amount_eur,client_id,sale_id,payment_status,invoice_number
FIN0004828,2026-04-04,Revenue,Subscription Revenue,1591.38,CL00175,SAL002022,Paid,FAC-004828
FIN0005197,2026-04-04,Revenue,Subscription Revenue,941.84,CL00360,SAL004365,Paid,FAC-005197
FIN0005205,2026-04-04,Revenue,Subscription Revenue,1538.92,CL00155,SAL001870,Paid,FAC-005205
FIN0004987,2026-04-04,Revenue,One-time Revenue,21979.64,CL00486,SAL005921,Paid,FAC-004987
FIN0004297,2026-04-04,Revenue,Subscription Revenue,233.31,CL00436,SAL005315,Late,FAC-004297
FIN0004296,2026-04-04,Revenue,Subscription Revenue,549.78,CL00265,SAL003141,Late,FAC-004296
FIN0004988,2026-04-04,Revenue,Subscription Revenue,447.41,CL00441,SAL005372,Paid,FAC-004988
FIN0005198,2026-04-04,Revenue,Subscription Revenue,4746.94,CL00377,SAL004567,Paid,FAC-005198
FIN0005386,2026-04-04,Revenue,Subscription Revenue,4469.46,CL00452,SAL005497,Paid,FAC-005386
FIN0005394,2026-04-04,Revenue,One-time Revenue,1507.95,CL00283,SAL003352,Paid,FAC-005394
FIN0004991,2026-04-04,Revenue,Subscription Revenue,3242.29,CL00080,SAL000946,Paid,FAC-004991
FIN0004993,2026-04-04,Revenue,Subscription Revenue,1998.21,CL00033,SAL000351,Paid,FAC-004993
FIN0005012,2026-04-05,Revenue,Subscription Revenue,303.8,CL00086,SAL001017,Paid,FAC-005012
FIN0005213,2026-04-05,Revenue,Subscription Revenue,580.91,CL00488,SAL005956,Paid,FAC-005213
FIN0006539,2026-04-05,Expense,Frais juridiques & conseil,787.74,,,Paid,DEP-006539
FIN0005007,2026-04-05,Revenue,Subscription Revenue,746.32,CL00172,SAL002004,Paid,FAC-005007
FIN0005011,2026-04-05,Revenue,Subscription Revenue,4469.58,CL00450,SAL005473,Paid,FAC-005011
FIN0005014,2026-04-05,Revenue,One-time Revenue,29708.56,CL00432,SAL005286,Paid,FAC-005014
FIN0005412,2026-04-05,Revenue,One-time Revenue,8649.43,CL00111,SAL001318,Paid,FAC-005412
FIN0005211,2026-04-05,Revenue,One-time Revenue,14064.88,CL00050,SAL000481,Paid,FAC-005211
FIN0005004,2026-04-05,Revenue,One-time Revenue,32944.05,CL00074,SAL000828,Paid,FAC-005004
FIN0006532,2026-04-05,Expense,Marketing & Publicité,7857.15,,,Paid,DEP-006532
FIN0004316,2026-04-05,Revenue,Subscription Revenue,639.57,CL00405,SAL004951,Late,FAC-004316
FIN0005402,2026-04-05,Revenue,One-time Revenue,27320.07,CL00417,SAL005093,Paid,FAC-005402
FIN0005005,2026-04-05,Revenue,Subscription Revenue,1543.74,CL00273,SAL003208,Paid,FAC-005005
FIN0005019,2026-04-06,Revenue,Subscription Revenue,1752.35,CL00108,SAL001268,Paid,FAC-005019
FIN0005023,2026-04-06,Revenue,One-time Revenue,23370.58,CL00230,SAL002653,Paid,FAC-005023
FIN0005024,2026-04-06,Revenue,One-time Revenue,12264.37,CL00330,SAL003875,Paid,FAC-005024
FIN0004850,2026-04-06,Revenue,One-time Revenue,17947.66,CL00266,SAL003150,Paid,FAC-004850
FIN0005015,2026-04-06,Revenue,Subscription Revenue,265.87,CL00477,SAL005757,Paid,FAC-005015
FIN0005016,2026-04-06,Revenue,Subscription Revenue,1198.92,CL00292,SAL003440,Paid,FAC-005016
FIN0005432,2026-04-06,Revenue,One-time Revenue,24504.93,CL00107,SAL001234,Paid,FAC-005432
FIN0005222,2026-04-06,Revenue,One-time Revenue,3242.79,CL00480,SAL005841,Paid,FAC-005222
FIN0005232,2026-04-06,Revenue,Subscription Revenue,1021.44,CL00207,SAL002410,Paid,FAC-005232
FIN0005220,2026-04-06,Revenue,Subscription Revenue,1093.65,CL00217,SAL002480,Paid,FAC-005220
FIN0005235,2026-04-06,Revenue,Subscription Revenue,780.3,CL00494,SAL006017,Paid,FAC-005235
FIN0004674,2026-04-06,Revenue,One-time Revenue,2810.14,CL00178,SAL002057,Late,FAC-004674
FIN0005236,2026-04-06,Revenue,Subscription Revenue,1763.41,CL00434,SAL005301,Paid,FAC-005236
FIN0004676,2026-04-06,Revenue,Subscription Revenue,843.88,CL00107,SAL001222,Late,FAC-004676
FIN0005433,2026-04-06,Revenue,Subscription Revenue,197.7,CL00371,SAL004500,Paid,FAC-005433
FIN0004848,2026-04-06,Revenue,Subscription Revenue,1627.78,CL00215,SAL002474,Paid,FAC-004848
FIN0005224,2026-04-06,Revenue,Subscription Revenue,1760.9,CL00499,SAL006106,Paid,FAC-005224
FIN0006540,2026-04-06,Expense,Déplacements & événements,3539.87,,,Paid,DEP-006540
FIN0005419,2026-04-06,Revenue,Subscription Revenue,2308.26,CL00303,SAL003622,Paid,FAC-005419
FIN0005033,2026-04-07,Revenue,Subscription Revenue,2833.5,CL00279,SAL003287,Paid,FAC-005033
FIN0004339,2026-04-07,Revenue,Subscription Revenue,567.93,CL00119,SAL001393,Late,FAC-004339
FIN0004684,2026-04-07,Revenue,One-time Revenue,18376.54,CL00344,SAL004128,Late,FAC-004684
FIN0005041,2026-04-07,Revenue,Subscription Revenue,597.44,CL00212,SAL002425,Paid,FAC-005041
FIN0005039,2026-04-07,Revenue,One-time Revenue,29595.96,CL00452,SAL005482,Paid,FAC-005039
FIN0005038,2026-04-07,Revenue,One-time Revenue,10593.53,CL00249,SAL002898,Paid,FAC-005038
FIN0004681,2026-04-07,Revenue,Subscription Revenue,758.91,CL00371,SAL004486,Late,FAC-004681
FIN0005032,2026-04-07,Revenue,Subscription Revenue,1337.63,CL00149,SAL001809,Paid,FAC-005032
FIN0005042,2026-04-07,Revenue,One-time Revenue,1883.38,CL00455,SAL005526,Paid,FAC-005042
FIN0006542,2026-04-07,Expense,OpenAI / LLM API,3796.0,,,Paid,DEP-006542
FIN0005240,2026-04-07,Revenue,Subscription Revenue,650.01,CL00009,SAL000073,Paid,FAC-005240
FIN0005025,2026-04-07,Revenue,Subscription Revenue,1325.16,CL00379,SAL004582,Paid,FAC-005025
FIN0005247,2026-04-07,Revenue,Subscription Revenue,601.65,CL00018,SAL000199,Paid,FAC-005247
FIN0005436,2026-04-07,Revenue,Subscription Revenue,3764.01,CL00325,SAL003810,Paid,FAC-005436
FIN0005243,2026-04-07,Revenue,One-time Revenue,1644.79,CL00140,SAL001709,Paid,FAC-005243
FIN0005239,2026-04-07,Revenue,One-time Revenue,2349.87,CL00187,SAL002161,Paid,FAC-005239
FIN0004690,2026-04-08,Revenue,One-time Revenue,1204.21,CL00217,SAL002479,Late,FAC-004690
FIN0005268,2026-04-08,Revenue,One-time Revenue,28552.18,CL00030,SAL000325,Paid,FAC-005268
FIN0005047,2026-04-08,Revenue,One-time Revenue,2688.71,CL00317,SAL003721,Paid,FAC-005047
FIN0005256,2026-04-08,Revenue,One-time Revenue,1697.05,CL00456,SAL005556,Paid,FAC-005256
FIN0005048,2026-04-08,Revenue,Subscription Revenue,604.64,CL00493,SAL006000,Paid,FAC-005048
FIN0005255,2026-04-08,Revenue,One-time Revenue,11481.34,CL00360,SAL004373,Paid,FAC-005255
FIN0005448,2026-04-08,Revenue,Subscription Revenue,436.24,CL00325,SAL003807,Paid,FAC-005448
FIN0005044,2026-04-08,Revenue,One-time Revenue,27966.71,CL00149,SAL001805,Paid,FAC-005044
FIN0005266,2026-04-08,Revenue,Subscription Revenue,4363.53,CL00294,SAL003473,Paid,FAC-005266
FIN0004884,2026-04-09,Revenue,One-time Revenue,7747.14,CL00427,SAL005228,Paid,FAC-004884
FIN0004883,2026-04-09,Revenue,Subscription Revenue,2649.49,CL00081,SAL000961,Paid,FAC-004883
FIN0005274,2026-04-09,Revenue,Subscription Revenue,1638.82,CL00425,SAL005207,Paid,FAC-005274
FIN0005269,2026-04-09,Revenue,Subscription Revenue,331.73,CL00085,SAL001002,Paid,FAC-005269
FIN0004705,2026-04-09,Revenue,One-time Revenue,27473.39,CL00136,SAL001696,Late,FAC-004705
FIN0004709,2026-04-09,Revenue,One-time Revenue,3342.48,CL00242,SAL002848,Late,FAC-004709
FIN0004712,2026-04-09,Revenue,One-time Revenue,2811.81,CL00277,SAL003252,Late,FAC-004712
FIN0004881,2026-04-09,Revenue,One-time Revenue,4306.24,CL00193,SAL002245,Paid,FAC-004881
FIN0004880,2026-04-09,Revenue,One-time Revenue,3185.11,CL00439,SAL005349,Paid,FAC-004880
FIN0004877,2026-04-09,Revenue,Subscription Revenue,742.24,CL00256,SAL003035,Paid,FAC-004877
FIN0004876,2026-04-09,Revenue,Subscription Revenue,3994.98,CL00399,SAL004832,Paid,FAC-004876
FIN0004882,2026-04-09,Revenue,One-time Revenue,4208.37,CL00489,SAL005969,Paid,FAC-004882
FIN0005276,2026-04-09,Revenue,One-time Revenue,3258.22,CL00009,SAL000087,Paid,FAC-005276
FIN0005060,2026-04-09,Revenue,One-time Revenue,1159.55,CL00237,SAL002728,Paid,FAC-005060
FIN0005461,2026-04-09,Revenue,Subscription Revenue,1581.72,CL00417,SAL005071,Paid,FAC-005461
FIN0005054,2026-04-09,Revenue,Subscription Revenue,934.13,CL00151,SAL001826,Paid,FAC-005054
FIN0005456,2026-04-09,Revenue,Subscription Revenue,647.11,CL00428,SAL005252,Paid,FAC-005456
FIN0005277,2026-04-09,Revenue,Subscription Revenue,548.54,CL00395,SAL004761,Paid,FAC-005277
FIN0005058,2026-04-09,Revenue,Subscription Revenue,222.49,CL00448,SAL005443,Paid,FAC-005058
FIN0005063,2026-04-09,Revenue,Subscription Revenue,580.54,CL00096,SAL001117,Paid,FAC-005063
FIN0005059,2026-04-09,Revenue,Subscription Revenue,1540.16,CL00033,SAL000355,Paid,FAC-005059
FIN0005066,2026-04-10,Revenue,One-time Revenue,2581.23,CL00292,SAL003439,Paid,FAC-005066
FIN0004892,2026-04-10,Revenue,Subscription Revenue,597.64,CL00340,SAL004053,Paid,FAC-004892
FIN0004385,2026-04-10,Revenue,One-time Revenue,22487.28,CL00241,SAL002821,Late,FAC-004385
FIN0004383,2026-04-10,Revenue,Subscription Revenue,5296.72,CL00410,SAL005005,Late,FAC-004383
FIN0004732,2026-04-10,Revenue,One-time Revenue,7652.65,CL00047,SAL000441,Late,FAC-004732
FIN0004729,2026-04-10,Revenue,Subscription Revenue,633.07,CL00109,SAL001295,Late,FAC-004729
FIN0005290,2026-04-10,Revenue,Subscription Revenue,994.17,CL00200,SAL002305,Paid,FAC-005290
FIN0004889,2026-04-10,Revenue,One-time Revenue,22997.45,CL00266,SAL003151,Paid,FAC-004889
FIN0005472,2026-04-10,Revenue,Subscription Revenue,288.43,CL00108,SAL001293,Paid,FAC-005472
FIN0005069,2026-04-10,Revenue,One-time Revenue,1493.56,CL00008,SAL000069,Paid,FAC-005069
FIN0005073,2026-04-10,Revenue,Subscription Revenue,409.59,CL00244,SAL002870,Paid,FAC-005073
FIN0005070,2026-04-10,Revenue,Subscription Revenue,585.58,CL00385,SAL004651,Paid,FAC-005070
FIN0005301,2026-04-11,Revenue,One-time Revenue,3424.68,CL00053,SAL000505,Paid,FAC-005301
FIN0005297,2026-04-11,Revenue,Subscription Revenue,1100.81,CL00468,SAL005678,Paid,FAC-005297
FIN0005299,2026-04-11,Revenue,Subscription Revenue,597.88,CL00370,SAL004467,Paid,FAC-005299
FIN0005296,2026-04-11,Revenue,Subscription Revenue,330.98,CL00019,SAL000211,Paid,FAC-005296
FIN0004917,2026-04-11,Revenue,One-time Revenue,3423.99,CL00212,SAL002427,Paid,FAC-004917
FIN0004905,2026-04-11,Revenue,Subscription Revenue,688.67,CL00295,SAL003512,Paid,FAC-004905
FIN0004909,2026-04-11,Revenue,Subscription Revenue,4935.28,CL00193,SAL002238,Paid,FAC-004909
FIN0004915,2026-04-11,Revenue,Subscription Revenue,3054.25,CL00363,SAL004406,Paid,FAC-004915
FIN0005490,2026-04-11,Revenue,Subscription Revenue,350.77,CL00341,SAL004077,Paid,FAC-005490
FIN0004902,2026-04-11,Revenue,Subscription Revenue,1065.01,CL00482,SAL005877,Paid,FAC-004902
FIN0005082,2026-04-12,Revenue,Subscription Revenue,573.59,CL00128,SAL001581,Paid,FAC-005082
FIN0005091,2026-04-12,Revenue,Subscription Revenue,556.57,CL00325,SAL003814,Paid,FAC-005091
FIN0005093,2026-04-12,Revenue,Subscription Revenue,1064.86,CL00107,SAL001225,Paid,FAC-005093
FIN0005495,2026-04-12,Revenue,Subscription Revenue,637.49,CL00166,SAL001927,Paid,FAC-005495
FIN0005310,2026-04-12,Revenue,One-time Revenue,20886.14,CL00488,SAL005961,Paid,FAC-005310
FIN0005084,2026-04-12,Revenue,Subscription Revenue,1421.59,CL00388,SAL004708,Paid,FAC-005084
FIN0005306,2026-04-12,Revenue,Subscription Revenue,536.08,CL00236,SAL002718,Paid,FAC-005306
FIN0005307,2026-04-12,Revenue,Subscription Revenue,1139.3,CL00200,SAL002303,Paid,FAC-005307
FIN0005505,2026-04-12,Revenue,One-time Revenue,6045.94,CL00317,SAL003732,Paid,FAC-005505
FIN0005314,2026-04-12,Revenue,Subscription Revenue,911.84,CL00093,SAL001098,Paid,FAC-005314
FIN0004422,2026-04-12,Revenue,Subscription Revenue,788.91,CL00107,SAL001245,Late,FAC-004422
FIN0005510,2026-04-12,Revenue,One-time Revenue,21639.15,CL00381,SAL004619,Paid,FAC-005510
FIN0004927,2026-04-12,Revenue,Subscription Revenue,632.52,CL00486,SAL005929,Paid,FAC-004927
FIN0005500,2026-04-12,Revenue,One-time Revenue,10458.58,CL00027,SAL000274,Paid,FAC-005500
FIN0005104,2026-04-13,Revenue,Subscription Revenue,1185.1,CL00089,SAL001067,Paid,FAC-005104
FIN0005518,2026-04-13,Revenue,Subscription Revenue,3940.75,CL00204,SAL002350,Paid,FAC-005518
FIN0005102,2026-04-13,Revenue,Subscription Revenue,1243.63,CL00461,SAL005602,Paid,FAC-005102
FIN0005516,2026-04-13,Revenue,Subscription Revenue,5018.43,CL00228,SAL002644,Paid,FAC-005516
FIN0005096,2026-04-13,Revenue,Subscription Revenue,396.04,CL00362,SAL004400,Paid,FAC-005096
FIN0005323,2026-04-13,Revenue,One-time Revenue,10437.85,CL00099,SAL001132,Paid,FAC-005323
FIN0004935,2026-04-13,Revenue,Subscription Revenue,5394.76,CL00075,SAL000853,Paid,FAC-004935
FIN0004934,2026-04-13,Revenue,One-time Revenue,13032.1,CL00459,SAL005583,Paid,FAC-004934
FIN0004933,2026-04-13,Revenue,Subscription Revenue,1062.76,CL00049,SAL000454,Paid,FAC-004933
FIN0005316,2026-04-13,Revenue,Subscription Revenue,781.45,CL00067,SAL000683,Paid,FAC-005316
FIN0005325,2026-04-13,Revenue,Subscription Revenue,3237.36,CL00073,SAL000798,Paid,FAC-005325
FIN0004941,2026-04-13,Revenue,One-time Revenue,2022.77,CL00320,SAL003758,Paid,FAC-004941
FIN0005100,2026-04-13,Revenue,Subscription Revenue,478.98,CL00241,SAL002794,Paid,FAC-005100
FIN0006538,2026-04-14,Expense,Frais juridiques & conseil,787.74,,,Paid,DEP-006538
FIN0005118,2026-04-14,Revenue,One-time Revenue,14010.96,CL00201,SAL002309,Paid,FAC-005118
FIN0005114,2026-04-14,Revenue,One-time Revenue,30619.75,CL00067,SAL000689,Paid,FAC-005114
FIN0004943,2026-04-14,Revenue,Subscription Revenue,4368.95,CL00192,SAL002221,Paid,FAC-004943
FIN0005522,2026-04-14,Revenue,Subscription Revenue,286.12,CL00444,SAL005404,Paid,FAC-005522
FIN0005108,2026-04-14,Revenue,Subscription Revenue,1585.93,CL00256,SAL003020,Paid,FAC-005108
FIN0005528,2026-04-14,Revenue,One-time Revenue,20764.61,CL00217,SAL002482,Paid,FAC-005528
FIN0005532,2026-04-14,Revenue,Subscription Revenue,373.76,CL00170,SAL001979,Paid,FAC-005532
FIN0004435,2026-04-14,Revenue,Subscription Revenue,2073.08,CL00163,SAL001909,Late,FAC-004435
FIN0005112,2026-04-14,Revenue,One-time Revenue,32151.89,CL00258,SAL003084,Paid,FAC-005112
FIN0005333,2026-04-14,Revenue,One-time Revenue,35873.18,CL00356,SAL004336,Paid,FAC-005333
FIN0005335,2026-04-14,Revenue,One-time Revenue,22685.84,CL00193,SAL002259,Paid,FAC-005335
FIN0004951,2026-04-14,Revenue,Subscription Revenue,1982.38,CL00152,SAL001839,Paid,FAC-004951
FIN0005107,2026-04-14,Revenue,Subscription Revenue,220.73,CL00458,SAL005562,Paid,FAC-005107
FIN0005127,2026-04-15,Revenue,Subscription Revenue,1683.57,CL00281,SAL003332,Paid,FAC-005127
FIN0005346,2026-04-15,Revenue,Subscription Revenue,950.59,CL00192,SAL002218,Paid,FAC-005346
FIN0004962,2026-04-15,Revenue,Subscription Revenue,1195.56,CL00405,SAL004937,Paid,FAC-004962
FIN0005534,2026-04-15,Revenue,Subscription Revenue,676.96,CL00115,SAL001345,Paid,FAC-005534
FIN0004963,2026-04-15,Revenue,Subscription Revenue,709.75,CL00330,SAL003889,Paid,FAC-004963
FIN0005542,2026-04-15,Revenue,Subscription Revenue,966.98,CL00294,SAL003509,Paid,FAC-005542
FIN0005349,2026-04-15,Revenue,Subscription Revenue,2232.23,CL00405,SAL004952,Paid,FAC-005349
FIN0005122,2026-04-15,Revenue,Subscription Revenue,854.58,CL00252,SAL002940,Paid,FAC-005122
FIN0005544,2026-04-15,Revenue,Subscription Revenue,1309.4,CL00417,SAL005081,Paid,FAC-005544
FIN0004784,2026-04-15,Revenue,One-time Revenue,31902.66,CL00065,SAL000665,Late,FAC-004784
FIN0005126,2026-04-15,Revenue,Subscription Revenue,1345.26,CL00103,SAL001198,Paid,FAC-005126
FIN0005549,2026-04-15,Revenue,One-time Revenue,21222.96,CL00130,SAL001590,Paid,FAC-005549
FIN0005132,2026-04-15,Revenue,Subscription Revenue,1413.54,CL00442,SAL005381,Paid,FAC-005132
FIN0005123,2026-04-15,Revenue,Subscription Revenue,594.36,CL00075,SAL000885,Paid,FAC-005123
FIN0005548,2026-04-15,Revenue,Subscription Revenue,1630.69,CL00195,SAL002268,Paid,FAC-005548
FIN0004794,2026-04-16,Revenue,One-time Revenue,1772.9,CL00188,SAL002172,Late,FAC-004794
FIN0004463,2026-04-16,Revenue,Subscription Revenue,938.94,CL00479,SAL005797,Late,FAC-004463
FIN0005353,2026-04-16,Revenue,Subscription Revenue,1587.98,CL00193,SAL002246,Paid,FAC-005353
FIN0005559,2026-04-16,Revenue,Subscription Revenue,687.54,CL00180,SAL002096,Paid,FAC-005559
FIN0005138,2026-04-16,Revenue,One-time Revenue,1604.35,CL00185,SAL002140,Paid,FAC-005138
FIN0005359,2026-04-16,Revenue,Subscription Revenue,726.66,CL00191,SAL002216,Paid,FAC-005359
FIN0005560,2026-04-16,Revenue,Subscription Revenue,224.54,CL00140,SAL001711,Paid,FAC-005560
FIN0005151,2026-04-16,Revenue,Subscription Revenue,1057.73,CL00318,SAL003742,Paid,FAC-005151
FIN0005358,2026-04-16,Revenue,Subscription Revenue,663.52,CL00226,SAL002624,Paid,FAC-005358
FIN0005139,2026-04-16,Revenue,Subscription Revenue,429.26,CL00072,SAL000773,Paid,FAC-005139
FIN0005143,2026-04-16,Revenue,Subscription Revenue,878.59,CL00190,SAL002192,Paid,FAC-005143
FIN0005141,2026-04-16,Revenue,One-time Revenue,2266.83,CL00297,SAL003545,Paid,FAC-005141
FIN0005161,2026-04-17,Revenue,One-time Revenue,2483.5,CL00120,SAL001408,Paid,FAC-005161
FIN0005157,2026-04-17,Revenue,Subscription Revenue,1187.38,CL00236,SAL002712,Paid,FAC-005157
FIN0004976,2026-04-17,Revenue,One-time Revenue,2133.15,CL00255,SAL002992,Paid,FAC-004976
FIN0005164,2026-04-17,Revenue,One-time Revenue,15893.01,CL00317,SAL003729,Paid,FAC-005164
FIN0005166,2026-04-17,Revenue,Subscription Revenue,818.78,CL00008,SAL000056,Paid,FAC-005166
FIN0004974,2026-04-17,Revenue,Subscription Revenue,5200.08,CL00109,SAL001294,Paid,FAC-004974
FIN0005165,2026-04-17,Revenue,Subscription Revenue,1299.46,CL00382,SAL004622,Paid,FAC-005165
FIN0005154,2026-04-17,Revenue,Subscription Revenue,458.72,CL00478,SAL005774,Paid,FAC-005154
FIN0005578,2026-04-17,Revenue,One-time Revenue,20922.15,CL00186,SAL002151,Paid,FAC-005578
FIN0005577,2026-04-17,Revenue,Subscription Revenue,462.1,CL00401,SAL004878,Paid,FAC-005577
FIN0005571,2026-04-17,Revenue,Subscription Revenue,4056.06,CL00205,SAL002376,Paid,FAC-005571
FIN0006536,2026-04-17,Expense,Frais juridiques & conseil,787.74,,,Paid,DEP-006536
FIN0004801,2026-04-17,Revenue,Subscription Revenue,264.46,CL00038,SAL000390,Late,FAC-004801
FIN0005568,2026-04-17,Revenue,One-time Revenue,18594.86,CL00240,SAL002770,Paid,FAC-005568
FIN0005181,2026-04-18,Revenue,Subscription Revenue,5447.17,CL00195,SAL002270,Paid,FAC-005181
FIN0005580,2026-04-18,Revenue,One-time Revenue,3313.99,CL00233,SAL002669,Paid,FAC-005580
FIN0005187,2026-04-18,Revenue,Subscription Revenue,1788.66,CL00296,SAL003533,Paid,FAC-005187
FIN0005185,2026-04-18,Revenue,Subscription Revenue,623.59,CL00111,SAL001313,Paid,FAC-005185
FIN0005184,2026-04-18,Revenue,Subscription Revenue,836.77,CL00130,SAL001586,Paid,FAC-005184
FIN0005381,2026-04-18,Revenue,Subscription Revenue,270.04,CL00297,SAL003547,Paid,FAC-005381
FIN0004822,2026-04-18,Revenue,Subscription Revenue,337.84,CL00231,SAL002658,Late,FAC-004822
FIN0005584,2026-04-18,Revenue,Subscription Revenue,1257.24,CL00403,SAL004904,Paid,FAC-005584
FIN0005377,2026-04-18,Revenue,One-time Revenue,13163.29,CL00121,SAL001412,Paid,FAC-005377
FIN0005172,2026-04-18,Revenue,One-time Revenue,3778.75,CL00486,SAL005922,Paid,FAC-005172
FIN0005174,2026-04-18,Revenue,Subscription Revenue,1363.16,CL00031,SAL000338,Paid,FAC-005174
FIN0005175,2026-04-18,Revenue,Subscription Revenue,1261.78,CL00279,SAL003286,Paid,FAC-005175
FIN0005180,2026-04-18,Revenue,Subscription Revenue,3937.78,CL00074,SAL000836,Paid,FAC-005180
FIN0005375,2026-04-18,Revenue,Subscription Revenue,224.72,CL00272,SAL003199,Paid,FAC-005375
FIN0005373,2026-04-18,Revenue,One-time Revenue,2403.53,CL00259,SAL003085,Paid,FAC-005373
FIN0005176,2026-04-18,Revenue,Subscription Revenue,1670.96,CL00464,SAL005641,Paid,FAC-005176
FIN0005178,2026-04-18,Revenue,One-time Revenue,18812.64,CL00159,SAL001885,Paid,FAC-005178
FIN0004977,2026-04-18,Revenue,Subscription Revenue,1377.64,CL00347,SAL004158,Paid,FAC-004977
FIN0005179,2026-04-18,Revenue,Subscription Revenue,2734.37,CL00495,SAL006024,Paid,FAC-005179
FIN0005201,2026-04-19,Revenue,One-time Revenue,5080.27,CL00311,SAL003678,Paid,FAC-005201
FIN0005387,2026-04-19,Revenue,Subscription Revenue,4450.03,CL00237,SAL002723,Paid,FAC-005387
FIN0005203,2026-04-19,Revenue,Subscription Revenue,1634.08,CL00241,SAL002819,Paid,FAC-005203
FIN0005388,2026-04-19,Revenue,Subscription Revenue,1545.89,CL00348,SAL004205,Paid,FAC-005388
FIN0005390,2026-04-19,Revenue,Subscription Revenue,1001.52,CL00060,SAL000631,Paid,FAC-005390
FIN0005202,2026-04-19,Revenue,Subscription Revenue,1008.33,CL00163,SAL001911,Paid,FAC-005202
FIN0005196,2026-04-19,Revenue,Subscription Revenue,511.17,CL00258,SAL003083,Paid,FAC-005196
FIN0005204,2026-04-19,Revenue,One-time Revenue,25317.69,CL00018,SAL000201,Paid,FAC-005204
FIN0005193,2026-04-19,Revenue,One-time Revenue,25868.76,CL00406,SAL004956,Paid,FAC-005193
FIN0005000,2026-04-19,Revenue,Subscription Revenue,1220.31,CL00489,SAL005964,Paid,FAC-005000
FIN0005395,2026-04-19,Revenue,Subscription Revenue,648.9,CL00321,SAL003762,Paid,FAC-005395
FIN0004990,2026-04-19,Revenue,Subscription Revenue,519.56,CL00240,SAL002762,Paid,FAC-004990
FIN0005406,2026-04-20,Revenue,One-time Revenue,14342.04,CL00335,SAL003991,Paid,FAC-005406
FIN0005208,2026-04-20,Revenue,One-time Revenue,1816.87,CL00493,SAL005999,Paid,FAC-005208
FIN0005209,2026-04-20,Revenue,Subscription Revenue,1198.65,CL00454,SAL005511,Paid,FAC-005209
FIN0005614,2026-04-20,Revenue,Subscription Revenue,3807.34,CL00330,SAL003878,Paid,FAC-005614
FIN0005403,2026-04-20,Revenue,Subscription Revenue,998.13,CL00169,SAL001961,Paid,FAC-005403
FIN0005210,2026-04-20,Revenue,One-time Revenue,21671.97,CL00475,SAL005742,Paid,FAC-005210
FIN0005415,2026-04-20,Revenue,Subscription Revenue,3763.79,CL00056,SAL000581,Paid,FAC-005415
FIN0005411,2026-04-20,Revenue,One-time Revenue,11357.59,CL00466,SAL005667,Paid,FAC-005411
FIN0005216,2026-04-20,Revenue,One-time Revenue,4302.83,CL00371,SAL004495,Paid,FAC-005216
FIN0005610,2026-04-20,Revenue,Subscription Revenue,256.78,CL00350,SAL004253,Paid,FAC-005610
FIN0006541,2026-04-20,Expense,OpenAI / LLM API,3796.0,,,Paid,DEP-006541
FIN0005413,2026-04-20,Revenue,Subscription Revenue,1219.06,CL00262,SAL003102,Paid,FAC-005413
