sale_id,client_id,sale_date,product,product_category,gross_amount_eur,discount_eur,net_amount_eur,deal_stage,sales_cycle_days,sales_rep
SAL004885,CL00402,2026-01-28,Lex Subscription,subscription,649.68,0.0,649.68,Won,22,Léa M.
SAL002054,CL00178,2026-01-28,Custom Development,one_time,14212.67,0.0,14212.67,Won,41,Karim T.
SAL000148,CL00012,2026-01-28,Custom Development,one_time,10940.26,0.0,10940.26,Won,57,Yanis F.
SAL000735,CL00070,2026-01-28,Ledger Subscription,subscription,375.12,0.0,375.12,Won,72,Yanis F.
SAL002625,CL00226,2026-01-28,Core Premium,subscription,2857.39,285.74,2571.65,Won,35,Yanis F.
SAL002532,CL00221,2026-01-28,Ledger Subscription,subscription,1218.09,60.9,1157.19,Won,24,Sophie L.
SAL005577,CL00459,2026-01-28,Core Premium,subscription,2010.4,0.0,2010.4,Won,51,Yanis F.
SAL001094,CL00093,2026-01-28,Custom Development,one_time,13014.67,2602.93,10411.74,Won,67,Karim T.
SAL002761,CL00239,2026-01-28,Custom Development,one_time,8406.83,420.34,7986.49,Won,19,Yanis F.
SAL005683,CL00468,2026-01-28,Training & Onboarding,one_time,3138.19,313.82,2824.37,Won,51,Yanis F.
SAL000744,CL00070,2026-01-28,Premium Support,subscription,357.21,0.0,357.21,Won,36,Yanis F.
SAL002948,CL00252,2026-01-29,Ledger Subscription,subscription,859.56,0.0,859.56,Won,82,Marie D.
SAL005253,CL00428,2026-01-29,Vector Subscription,subscription,1473.32,0.0,1473.32,Won,37,Yanis F.
SAL002372,CL00205,2026-01-29,Lex Subscription,subscription,1210.7,121.07,1089.63,Won,17,Amine B.
SAL004667,CL00386,2026-01-29,Custom Development,one_time,29021.67,1451.08,27570.59,Won,9,Yanis F.
SAL000403,CL00040,2026-01-29,Ledger Subscription,subscription,772.56,77.26,695.3,Won,87,Amine B.
SAL002834,CL00241,2026-01-29,Training & Onboarding,one_time,1323.61,66.18,1257.43,Won,27,Amine B.
SAL001847,CL00152,2026-01-29,Premium Support,subscription,621.75,0.0,621.75,Won,84,Karim T.
SAL003518,CL00295,2026-01-29,Custom Development,one_time,22338.13,0.0,22338.13,Won,115,Amine B.
SAL003257,CL00277,2026-01-29,Training & Onboarding,one_time,1970.67,98.53,1872.14,Won,60,Léa M.
SAL004051,CL00338,2026-01-29,Core Premium,subscription,5486.86,274.34,5212.52,Won,46,Léa M.
SAL001902,CL00163,2026-01-29,Custom Development,one_time,13209.14,0.0,13209.14,Won,77,Amine B.
SAL004576,CL00378,2026-01-29,Training & Onboarding,one_time,3592.4,0.0,3592.4,Won,65,Sophie L.
SAL002596,CL00223,2026-01-29,Core Premium,subscription,2404.32,360.65,2043.67,Won,47,Karim T.
SAL003935,CL00333,2026-01-30,Custom Development,one_time,32145.45,0.0,32145.45,Won,15,Sophie L.
SAL005317,CL00436,2026-01-30,Training & Onboarding,one_time,3731.63,186.58,3545.05,Won,70,Léa M.
SAL002051,CL00177,2026-01-30,Custom Development,one_time,31452.52,1572.63,29879.89,Won,87,Marie D.
SAL006019,CL00494,2026-01-30,Training & Onboarding,one_time,2388.88,0.0,2388.88,Won,80,Amine B.
SAL001833,CL00151,2026-01-30,Vector Subscription,subscription,2030.15,0.0,2030.15,Won,26,Marie D.
SAL003402,CL00286,2026-01-30,Premium Support,subscription,735.7,0.0,735.7,Won,76,Yanis F.
SAL005000,CL00409,2026-01-30,Lex Subscription,subscription,1301.36,0.0,1301.36,Won,82,Marie D.
SAL000737,CL00070,2026-01-30,Ledger Subscription,subscription,586.65,58.67,527.98,Won,44,Yanis F.
SAL005391,CL00443,2026-01-31,Training & Onboarding,one_time,2384.22,0.0,2384.22,Won,44,Sophie L.
SAL004950,CL00405,2026-01-31,Ledger Subscription,subscription,486.69,0.0,486.69,Won,24,Karim T.
SAL005894,CL00484,2026-01-31,Training & Onboarding,one_time,4189.57,209.48,3980.09,Won,80,Marie D.
SAL000707,CL00068,2026-01-31,Core Premium,subscription,4053.66,608.05,3445.61,Won,71,Marie D.
SAL005328,CL00438,2026-01-31,Core Premium,subscription,4860.61,729.09,4131.52,Won,73,Karim T.
SAL003576,CL00300,2026-01-31,Training & Onboarding,one_time,2450.45,122.52,2327.93,Won,23,Léa M.
SAL005331,CL00438,2026-01-31,Vector Subscription,subscription,645.78,0.0,645.78,Won,28,Karim T.
SAL002683,CL00235,2026-01-31,Lex Subscription,subscription,1334.16,0.0,1334.16,Won,12,Yanis F.
SAL002049,CL00177,2026-01-31,Vector Subscription,subscription,2189.94,0.0,2189.94,Won,45,Marie D.
SAL003701,CL00316,2026-01-31,Training & Onboarding,one_time,2694.28,0.0,2694.28,Won,44,Marie D.
SAL003381,CL00284,2026-01-31,Core Premium,subscription,5495.26,0.0,5495.26,Won,32,Léa M.
SAL002706,CL00236,2026-01-31,Custom Development,one_time,31356.6,0.0,31356.6,Won,79,Yanis F.
SAL005387,CL00443,2026-01-31,Premium Support,subscription,863.56,0.0,863.56,Won,90,Sophie L.
SAL005680,CL00468,2026-01-31,Core Premium,subscription,2787.64,418.15,2369.49,Won,20,Yanis F.
SAL003546,CL00297,2026-01-31,Vector Subscription,subscription,1731.44,0.0,1731.44,Won,25,Sophie L.
SAL001999,CL00171,2026-02-01,Custom Development,one_time,10908.61,1090.86,9817.75,Won,114,Karim T.
SAL001422,CL00121,2026-02-01,Core Premium,subscription,3277.81,655.56,2622.25,Won,76,Amine B.
SAL006069,CL00498,2026-02-01,Training & Onboarding,one_time,3027.33,0.0,3027.33,Won,48,Léa M.
SAL003393,CL00286,2026-02-01,Vector Subscription,subscription,1539.67,76.98,1462.69,Won,14,Yanis F.
SAL002634,CL00227,2026-02-01,Custom Development,one_time,16829.03,0.0,16829.03,Won,49,Léa M.
SAL005062,CL00416,2026-02-01,Custom Development,one_time,32270.24,0.0,32270.24,Won,29,Marie D.
SAL005607,CL00461,2026-02-01,Lex Subscription,subscription,540.88,0.0,540.88,Won,67,Marie D.
SAL001215,CL00105,2026-02-01,Core Premium,subscription,3788.48,0.0,3788.48,Won,15,Léa M.
SAL003526,CL00296,2026-02-01,Lex Subscription,subscription,862.23,0.0,862.23,Won,61,Amine B.
SAL005455,CL00449,2026-02-01,Core Premium,subscription,3916.85,587.53,3329.32,Won,83,Sophie L.
SAL002732,CL00237,2026-02-01,Training & Onboarding,one_time,2360.55,236.05,2124.5,Won,80,Amine B.
SAL002202,CL00190,2026-02-01,Training & Onboarding,one_time,3379.91,337.99,3041.92,Won,7,Marie D.
SAL002623,CL00226,2026-02-01,Core Premium,subscription,3983.89,398.39,3585.5,Won,45,Yanis F.
SAL001755,CL00144,2026-02-01,Training & Onboarding,one_time,1445.73,144.57,1301.16,Won,74,Léa M.
SAL000493,CL00051,2026-02-01,Core Premium,subscription,4537.02,453.7,4083.32,Won,87,Amine B.
SAL003565,CL00299,2026-02-01,Ledger Subscription,subscription,1135.51,170.33,965.18,Won,30,Amine B.
SAL005296,CL00434,2026-02-01,Training & Onboarding,one_time,1818.5,0.0,1818.5,Won,67,Marie D.
SAL005786,CL00479,2026-02-01,Vector Subscription,subscription,1858.62,0.0,1858.62,Won,86,Yanis F.
SAL003460,CL00293,2026-02-02,Custom Development,one_time,15197.44,0.0,15197.44,Won,47,Karim T.
SAL000030,CL00003,2026-02-02,Core Premium,subscription,4601.89,0.0,4601.89,Won,58,Karim T.
SAL003597,CL00302,2026-02-02,Vector Subscription,subscription,1979.07,98.95,1880.12,Won,78,Karim T.
SAL004868,CL00399,2026-02-02,Vector Subscription,subscription,2086.23,104.31,1981.92,Won,32,Léa M.
SAL003295,CL00280,2026-02-02,Core Premium,subscription,1916.38,0.0,1916.38,Won,89,Léa M.
SAL005111,CL00420,2026-02-02,Core Premium,subscription,5433.32,815.0,4618.32,Won,89,Marie D.
SAL000050,CL00005,2026-02-02,Core Premium,subscription,2127.84,212.78,1915.06,Won,65,Léa M.
SAL000125,CL00012,2026-02-02,Core Premium,subscription,3300.4,165.02,3135.38,Won,46,Yanis F.
SAL005909,CL00484,2026-02-02,Core Premium,subscription,2323.4,0.0,2323.4,Won,51,Marie D.
SAL003959,CL00334,2026-02-02,Premium Support,subscription,326.15,0.0,326.15,Won,50,Karim T.
SAL006093,CL00498,2026-02-02,Custom Development,one_time,11874.19,0.0,11874.19,Won,71,Léa M.
SAL005669,CL00466,2026-02-02,Training & Onboarding,one_time,2902.11,0.0,2902.11,Won,77,Yanis F.
SAL000789,CL00073,2026-02-02,Premium Support,subscription,629.65,62.96,566.69,Won,86,Yanis F.
SAL005663,CL00465,2026-02-02,Ledger Subscription,subscription,1071.51,0.0,1071.51,Won,9,Marie D.
SAL001325,CL00112,2026-02-02,Premium Support,subscription,462.01,23.1,438.91,Won,29,Karim T.
SAL006083,CL00498,2026-02-02,Training & Onboarding,one_time,3320.34,0.0,3320.34,Won,69,Léa M.
SAL004611,CL00380,2026-02-02,Vector Subscription,subscription,656.1,32.8,623.3,Won,59,Léa M.
SAL002097,CL00181,2026-02-02,Vector Subscription,subscription,1719.72,85.99,1633.73,Won,87,Sophie L.
SAL005293,CL00434,2026-02-03,Vector Subscription,subscription,1048.7,52.43,996.27,Won,79,Marie D.
SAL004673,CL00386,2026-02-03,Custom Development,one_time,9094.34,909.43,8184.91,Won,81,Yanis F.
SAL004833,CL00399,2026-02-03,Ledger Subscription,subscription,916.84,0.0,916.84,Won,103,Léa M.
SAL002561,CL00222,2026-02-04,Custom Development,one_time,29902.84,0.0,29902.84,Won,44,Léa M.
SAL001916,CL00164,2026-02-04,Training & Onboarding,one_time,2085.28,0.0,2085.28,Won,78,Karim T.
SAL005514,CL00455,2026-02-04,Vector Subscription,subscription,648.79,0.0,648.79,Won,83,Sophie L.
SAL003819,CL00326,2026-02-04,Lex Subscription,subscription,937.62,140.64,796.98,Won,79,Karim T.
SAL001203,CL00104,2026-02-04,Vector Subscription,subscription,1632.17,0.0,1632.17,Won,17,Sophie L.
SAL001335,CL00112,2026-02-04,Training & Onboarding,one_time,2748.71,137.44,2611.27,Won,87,Karim T.
SAL004652,CL00385,2026-02-04,Ledger Subscription,subscription,542.68,0.0,542.68,Won,7,Marie D.
SAL004910,CL00404,2026-02-04,Core Premium,subscription,3957.95,0.0,3957.95,Won,65,Sophie L.
SAL001910,CL00163,2026-02-04,Vector Subscription,subscription,1531.7,0.0,1531.7,Won,21,Amine B.
SAL005152,CL00423,2026-02-05,Ledger Subscription,subscription,638.6,0.0,638.6,Won,29,Marie D.
SAL001275,CL00108,2026-02-05,Training & Onboarding,one_time,1774.94,88.75,1686.19,Won,110,Sophie L.
SAL001920,CL00165,2026-02-05,Core Premium,subscription,4053.45,0.0,4053.45,Won,10,Amine B.
SAL001948,CL00168,2026-02-05,Ledger Subscription,subscription,400.44,0.0,400.44,Won,42,Yanis F.
SAL004894,CL00402,2026-02-05,Custom Development,one_time,32133.23,3213.32,28919.91,Won,12,Léa M.
SAL000376,CL00034,2026-02-05,Lex Subscription,subscription,1541.41,0.0,1541.41,Won,58,Amine B.
SAL004285,CL00355,2026-02-05,Custom Development,one_time,17627.99,1762.8,15865.19,Won,41,Marie D.
SAL001253,CL00107,2026-02-05,Core Premium,subscription,2141.95,0.0,2141.95,Won,70,Yanis F.
SAL002326,CL00202,2026-02-05,Vector Subscription,subscription,1151.55,57.58,1093.97,Won,16,Karim T.
SAL000498,CL00052,2026-02-05,Core Premium,subscription,2431.87,0.0,2431.87,Won,47,Sophie L.
SAL002057,CL00178,2026-02-05,Training & Onboarding,one_time,2810.14,0.0,2810.14,Won,33,Karim T.
SAL000748,CL00071,2026-02-05,Ledger Subscription,subscription,1053.83,52.69,1001.14,Won,31,Léa M.
SAL001222,CL00107,2026-02-05,Lex Subscription,subscription,1054.85,210.97,843.88,Won,24,Yanis F.
SAL005368,CL00441,2026-02-05,Training & Onboarding,one_time,2489.83,0.0,2489.83,Won,10,Sophie L.
SAL001302,CL00110,2026-02-06,Core Premium,subscription,1856.35,0.0,1856.35,Won,50,Karim T.
SAL001931,CL00167,2026-02-06,Training & Onboarding,one_time,2744.77,0.0,2744.77,Won,83,Yanis F.
SAL002212,CL00191,2026-02-06,Ledger Subscription,subscription,468.75,0.0,468.75,Won,27,Yanis F.
SAL004486,CL00371,2026-02-06,Lex Subscription,subscription,758.91,0.0,758.91,Won,52,Léa M.
SAL001800,CL00148,2026-02-06,Custom Development,one_time,27043.03,0.0,27043.03,Won,19,Marie D.
SAL000091,CL00010,2026-02-06,Premium Support,subscription,490.18,24.51,465.67,Won,85,Amine B.
SAL004128,CL00344,2026-02-06,Custom Development,one_time,18376.54,0.0,18376.54,Won,46,Marie D.
SAL000944,CL00080,2026-02-06,Training & Onboarding,one_time,3052.44,0.0,3052.44,Won,84,Amine B.
SAL005639,CL00464,2026-02-06,Ledger Subscription,subscription,466.57,46.66,419.91,Won,13,Léa M.
SAL003558,CL00298,2026-02-06,Custom Development,one_time,19154.84,0.0,19154.84,Won,78,Sophie L.
SAL001307,CL00110,2026-02-07,Training & Onboarding,one_time,4167.92,208.4,3959.52,Won,87,Karim T.
SAL000227,CL00020,2026-02-07,Core Premium,subscription,2177.86,217.79,1960.07,Won,58,Sophie L.
SAL002479,CL00217,2026-02-07,Training & Onboarding,one_time,1204.21,0.0,1204.21,Won,64,Amine B.
SAL003652,CL00307,2026-02-07,Premium Support,subscription,772.0,0.0,772.0,Won,10,Léa M.
SAL003388,CL00284,2026-02-07,Training & Onboarding,one_time,3990.79,199.54,3791.25,Won,38,Léa M.
SAL005370,CL00441,2026-02-07,Ledger Subscription,subscription,1154.04,115.4,1038.64,Won,62,Sophie L.
SAL000279,CL00027,2026-02-07,Core Premium,subscription,3789.05,0.0,3789.05,Won,37,Amine B.
SAL004161,CL00347,2026-02-07,Core Premium,subscription,3945.8,0.0,3945.8,Won,39,Karim T.
SAL006109,CL00500,2026-02-07,Custom Development,one_time,9172.41,458.62,8713.79,Won,40,Léa M.
SAL004074,CL00341,2026-02-07,Vector Subscription,subscription,2056.23,308.43,1747.8,Won,48,Karim T.
SAL004371,CL00360,2026-02-07,Ledger Subscription,subscription,722.8,36.14,686.66,Won,38,Karim T.
SAL000123,CL00012,2026-02-07,Training & Onboarding,one_time,2715.24,135.76,2579.48,Won,79,Yanis F.
SAL004972,CL00407,2026-02-07,Core Premium,subscription,2461.06,123.05,2338.01,Won,87,Karim T.
SAL000420,CL00043,2026-02-07,Training & Onboarding,one_time,3605.14,0.0,3605.14,Won,30,Marie D.
SAL000490,CL00051,2026-02-07,Vector Subscription,subscription,1986.94,0.0,1986.94,Won,67,Amine B.
SAL003023,CL00256,2026-02-07,Training & Onboarding,one_time,1683.44,252.52,1430.92,Won,86,Sophie L.
SAL001292,CL00108,2026-02-07,Vector Subscription,subscription,1901.24,0.0,1901.24,Won,80,Sophie L.
SAL001696,CL00136,2026-02-08,Custom Development,one_time,27473.39,0.0,27473.39,Won,87,Karim T.
SAL001788,CL00148,2026-02-08,Core Premium,subscription,1860.05,93.0,1767.05,Won,16,Marie D.
SAL005338,CL00438,2026-02-08,Core Premium,subscription,2461.14,0.0,2461.14,Won,76,Karim T.
SAL004875,CL00401,2026-02-08,Training & Onboarding,one_time,1466.26,73.31,1392.95,Won,108,Amine B.
SAL002848,CL00242,2026-02-08,Training & Onboarding,one_time,3932.33,589.85,3342.48,Won,45,Marie D.
SAL005007,CL00410,2026-02-08,Training & Onboarding,one_time,3363.94,504.59,2859.35,Won,16,Léa M.
SAL001127,CL00098,2026-02-08,Custom Development,one_time,29445.54,0.0,29445.54,Won,38,Yanis F.
SAL003252,CL00277,2026-02-08,Training & Onboarding,one_time,2959.8,147.99,2811.81,Won,27,Léa M.
SAL003550,CL00298,2026-02-08,Premium Support,subscription,308.71,0.0,308.71,Won,61,Sophie L.
SAL000210,CL00019,2026-02-08,Custom Development,one_time,24790.4,1239.52,23550.88,Won,70,Sophie L.
SAL004166,CL00347,2026-02-08,Core Premium,subscription,3769.23,376.92,3392.31,Won,106,Karim T.
SAL005321,CL00438,2026-02-08,Custom Development,one_time,12730.42,1273.04,11457.38,Won,39,Karim T.
SAL001093,CL00092,2026-02-08,Lex Subscription,subscription,1067.77,160.17,907.6,Won,48,Marie D.
SAL001206,CL00104,2026-02-08,Custom Development,one_time,13852.26,0.0,13852.26,Won,16,Sophie L.
SAL004620,CL00381,2026-02-09,Lex Subscription,subscription,615.19,0.0,615.19,Won,24,Karim T.
SAL005624,CL00462,2026-02-09,Ledger Subscription,subscription,1233.82,61.69,1172.13,Won,67,Marie D.
SAL006029,CL00496,2026-02-09,Custom Development,one_time,9126.55,456.33,8670.22,Won,70,Amine B.
SAL000062,CL00008,2026-02-09,Premium Support,subscription,807.1,0.0,807.1,Won,119,Karim T.
SAL000025,CL00003,2026-02-09,Custom Development,one_time,20921.83,0.0,20921.83,Won,69,Karim T.
SAL001589,CL00130,2026-02-09,Core Premium,subscription,2049.9,204.99,1844.91,Won,64,Marie D.
SAL001591,CL00130,2026-02-09,Ledger Subscription,subscription,1171.99,0.0,1171.99,Won,55,Marie D.
SAL005133,CL00421,2026-02-09,Ledger Subscription,subscription,1002.74,50.14,952.6,Won,25,Marie D.
SAL002655,CL00231,2026-02-09,Training & Onboarding,one_time,1682.89,84.14,1598.75,Won,38,Marie D.
SAL003206,CL00273,2026-02-09,Training & Onboarding,one_time,3156.94,157.85,2999.09,Won,67,Marie D.
SAL001295,CL00109,2026-02-09,Premium Support,subscription,791.34,158.27,633.07,Won,8,Marie D.
SAL005289,CL00433,2026-02-09,Training & Onboarding,one_time,2921.23,292.12,2629.11,Won,33,Marie D.
SAL000492,CL00051,2026-02-09,Lex Subscription,subscription,478.8,0.0,478.8,Won,57,Amine B.
SAL000441,CL00047,2026-02-09,Custom Development,one_time,8055.42,402.77,7652.65,Won,67,Amine B.
SAL004188,CL00347,2026-02-09,Premium Support,subscription,275.59,27.56,248.03,Won,79,Karim T.
SAL004433,CL00366,2026-02-09,Core Premium,subscription,3152.37,315.24,2837.13,Won,99,Sophie L.
SAL001921,CL00165,2026-02-09,Lex Subscription,subscription,1536.9,153.69,1383.21,Won,11,Amine B.
SAL001978,CL00170,2026-02-09,Premium Support,subscription,866.99,0.0,866.99,Won,45,Léa M.
SAL001406,CL00120,2026-02-09,Core Premium,subscription,5370.55,0.0,5370.55,Won,86,Marie D.
SAL000517,CL00053,2026-02-09,Vector Subscription,subscription,1501.31,0.0,1501.31,Won,8,Amine B.
SAL001362,CL00117,2026-02-10,Premium Support,subscription,479.03,0.0,479.03,Won,73,Léa M.
SAL004029,CL00337,2026-02-10,Training & Onboarding,one_time,1381.8,0.0,1381.8,Won,79,Marie D.
SAL002087,CL00178,2026-02-10,Training & Onboarding,one_time,1736.45,260.47,1475.98,Won,36,Karim T.
SAL002500,CL00219,2026-02-10,Core Premium,subscription,4698.23,234.91,4463.32,Won,15,Karim T.
SAL001689,CL00136,2026-02-10,Ledger Subscription,subscription,689.19,68.92,620.27,Won,19,Karim T.
SAL004969,CL00407,2026-02-10,Custom Development,one_time,18217.81,0.0,18217.81,Won,29,Karim T.
SAL002557,CL00221,2026-02-10,Core Premium,subscription,2031.66,101.58,1930.08,Won,75,Sophie L.
SAL002743,CL00238,2026-02-10,Vector Subscription,subscription,1900.26,190.03,1710.23,Won,86,Sophie L.
SAL002199,CL00190,2026-02-10,Ledger Subscription,subscription,666.42,0.0,666.42,Won,38,Marie D.
SAL005059,CL00416,2026-02-10,Custom Development,one_time,10765.18,0.0,10765.18,Won,61,Marie D.
SAL001000,CL00085,2026-02-10,Training & Onboarding,one_time,2872.16,287.22,2584.94,Won,83,Marie D.
SAL005616,CL00462,2026-02-10,Premium Support,subscription,342.39,34.24,308.15,Won,29,Marie D.
SAL002184,CL00189,2026-02-10,Custom Development,one_time,12960.98,0.0,12960.98,Won,10,Sophie L.
SAL001915,CL00164,2026-02-10,Premium Support,subscription,283.69,0.0,283.69,Won,41,Karim T.
SAL005066,CL00417,2026-02-10,Core Premium,subscription,4388.62,219.43,4169.19,Won,12,Yanis F.
SAL000028,CL00003,2026-02-11,Custom Development,one_time,14058.03,0.0,14058.03,Won,42,Karim T.
SAL005012,CL00410,2026-02-11,Lex Subscription,subscription,823.75,82.38,741.37,Won,33,Léa M.
SAL002360,CL00204,2026-02-11,Lex Subscription,subscription,1264.53,126.45,1138.08,Won,25,Yanis F.
SAL003357,CL00283,2026-02-11,Training & Onboarding,one_time,3600.88,180.04,3420.84,Won,53,Yanis F.
SAL000040,CL00005,2026-02-11,Training & Onboarding,one_time,3897.08,0.0,3897.08,Won,120,Léa M.
SAL002628,CL00226,2026-02-11,Custom Development,one_time,17788.98,889.45,16899.53,Won,50,Yanis F.
SAL000550,CL00054,2026-02-11,Training & Onboarding,one_time,1772.67,265.9,1506.77,Won,47,Léa M.
SAL003133,CL00264,2026-02-11,Ledger Subscription,subscription,509.03,0.0,509.03,Won,55,Yanis F.
SAL000386,CL00037,2026-02-12,Custom Development,one_time,15370.18,1537.02,13833.16,Won,69,Amine B.
SAL001401,CL00119,2026-02-12,Core Premium,subscription,5410.15,0.0,5410.15,Won,68,Karim T.
SAL003072,CL00257,2026-02-12,Core Premium,subscription,3184.56,159.23,3025.33,Won,70,Sophie L.
SAL000728,CL00069,2026-02-12,Ledger Subscription,subscription,821.04,0.0,821.04,Won,47,Amine B.
SAL003408,CL00288,2026-02-12,Core Premium,subscription,2876.05,287.61,2588.44,Won,22,Sophie L.
SAL005977,CL00490,2026-02-12,Premium Support,subscription,860.95,0.0,860.95,Won,66,Sophie L.
SAL000374,CL00034,2026-02-12,Training & Onboarding,one_time,1224.62,0.0,1224.62,Won,83,Amine B.
SAL004353,CL00360,2026-02-13,Training & Onboarding,one_time,2369.61,0.0,2369.61,Won,41,Karim T.
SAL004481,CL00371,2026-02-13,Lex Subscription,subscription,594.67,0.0,594.67,Won,37,Léa M.
SAL004194,CL00347,2026-02-13,Ledger Subscription,subscription,531.77,79.77,452.0,Won,32,Karim T.
SAL001903,CL00163,2026-02-13,Ledger Subscription,subscription,840.29,84.03,756.26,Won,35,Amine B.
SAL003934,CL00333,2026-02-13,Training & Onboarding,one_time,5122.58,256.13,4866.45,Won,89,Sophie L.
SAL002241,CL00193,2026-02-13,Lex Subscription,subscription,1646.15,164.61,1481.54,Won,39,Karim T.
SAL000382,CL00036,2026-02-13,Custom Development,one_time,9350.87,0.0,9350.87,Won,56,Marie D.
SAL000820,CL00074,2026-02-13,Ledger Subscription,subscription,1109.79,0.0,1109.79,Won,36,Léa M.
SAL000089,CL00010,2026-02-13,Custom Development,one_time,11950.91,597.55,11353.36,Won,83,Amine B.
SAL001043,CL00087,2026-02-13,Ledger Subscription,subscription,1088.13,0.0,1088.13,Won,43,Amine B.
SAL002186,CL00189,2026-02-13,Lex Subscription,subscription,1114.09,55.7,1058.39,Won,74,Sophie L.
SAL002627,CL00226,2026-02-13,Training & Onboarding,one_time,2016.84,0.0,2016.84,Won,114,Yanis F.
SAL005878,CL00482,2026-02-14,Custom Development,one_time,6597.92,0.0,6597.92,Won,88,Yanis F.
